seed,method,frac,nrmse,clf_acc,clf_f1,cov_relerr,prec_relerr
123,mean,0.3,1.006174978592014,0.8095238095238095,0.5971581795111207,0.46808972257137993,0.4183236972407032
123,median,0.3,1.068107098144451,0.7904761904761904,0.5860776652541358,0.47316208220445555,0.38925663383814624
123,knn_k10,0.3,0.9479959645676613,0.8285714285714286,0.6013717763717763,0.41740643739617195,0.37742010794629
123,softimpute,0.3,1.0493731310541707,0.7999999999999999,0.6150064423593834,0.4991666687550099,0.45163438265324085
123,masked_nmf,0.3,1.033288632701999,0.6095238095238095,0.4015051303472356,0.7605044342472693,8.974987997788967
123,mice,0.3,1.0283400354761572,0.838095238095238,0.6272558596088007,0.6668862089282878,0.3538692109978166
123,iterativesvd,0.3,1.233225346222171,0.7714285714285715,0.6133913863913865,0.787648197525459,0.40521616286141326
123,missforest,0.3,0.9956211795929584,0.7809523809523811,0.5756598793363499,0.44560897506450875,0.4820235878390919
123,pica,0.3,1.178225796871254,0.7523809523809524,0.5535089420383538,0.5692092218882198,0.25166739277505346
456,mean,0.3,1.0139060158744897,0.8095238095238095,0.5463951255715961,0.5748936006875357,0.47248667940569244
456,median,0.3,1.0479753331081632,0.780952380952381,0.5172956857956857,0.5841499561556632,0.43263452097692656
456,knn_k10,0.3,0.9728784237973521,0.819047619047619,0.5861138643491585,0.5265854486415326,0.5106876924060423
456,softimpute,0.3,1.0480708183270395,0.819047619047619,0.5596106507871214,0.6111582227544073,0.8596863711161102
456,masked_nmf,0.3,0.9691928165468713,0.6571428571428571,0.40392140648023,0.7296486356796149,23.23757621586577
456,mice,0.3,1.0191989457701607,0.780952380952381,0.5239727738148791,0.5167592802420566,0.7769627266757849
456,iterativesvd,0.3,1.0076220171278771,0.7904761904761904,0.5178683897801546,0.8169727000546382,0.7879700264543686
456,missforest,0.3,0.9583776022677304,0.838095238095238,0.606317778082484,0.476021158569578,0.755702485588762
456,pica,0.3,1.0436907907090986,0.8095238095238095,0.5805876313229255,0.49227734167749626,0.5743475538301586
789,mean,0.3,1.0249464084194733,0.7428571428571428,0.5138991531344473,0.5962450513980196,0.7056194802135871
789,median,0.3,1.0286546403985062,0.8,0.5828032396453449,0.5907607087692676,0.6675600465505229
789,knn_k10,0.3,1.0170958762831865,0.780952380952381,0.5737260887260888,0.55820268616495,0.8589137433202558
789,softimpute,0.3,1.060525262564782,0.8095238095238095,0.5800906522671229,0.5555812645577742,1.2137094050278892
789,masked_nmf,0.3,0.9988190970610497,0.6571428571428571,0.39433850027967676,0.7738611164175961,60.77833652884298
789,mice,0.3,1.0420887317033816,0.8190476190476191,0.6108272881802295,0.510043864343679,1.0309540534667594
789,iterativesvd,0.3,1.0776590079373738,0.8,0.5850395203924614,0.5387531724302216,1.1247847405719886
789,missforest,0.3,0.9968864382536321,0.7999999999999999,0.582859035701141,0.5133338820180002,1.1554132385525155
789,pica,0.3,1.0482172617968664,0.7999999999999999,0.5707228037413795,0.5391358416699584,0.9857327633917797
1024,mean,0.3,1.017515277385661,0.819047619047619,0.5969470181234888,0.5691850849804929,0.34643984024365704
1024,median,0.3,1.0454987390470585,0.8095238095238095,0.6143534080298785,0.5697310266249179,0.3143192642092462
1024,knn_k10,0.3,0.9770928295153405,0.8,0.5935908398447098,0.516076103109528,0.35829713151941395
1024,softimpute,0.3,1.131863163543509,0.7904761904761906,0.5477443482443481,0.6599006930319218,0.5442590873390013
1024,masked_nmf,0.3,0.9440151275274391,0.6571428571428571,0.4208312415875442,0.7667579109326239,50.00295977530956
1024,mice,0.3,1.0096957391696704,0.8,0.5726477252251245,0.5429570617475388,0.4930602796852264
1024,iterativesvd,0.3,1.0715494370812781,0.819047619047619,0.6219444281208988,0.6364324948379321,0.5541511534531361
1024,missforest,0.3,0.8738641510749707,0.8285714285714285,0.5947576671694319,0.5075748955335757,0.4820011975119234
1024,pica,0.3,1.1048543431916715,0.838095238095238,0.6270915032679738,0.5208972503317265,0.44357497571939497
1337,mean,0.3,1.0098017109509831,0.7904761904761904,0.5640035030329148,0.568494795711736,0.425352922798028
1337,median,0.3,1.033759694600781,0.8095238095238095,0.6152801120448179,0.5699851903942612,0.3912885903652383
1337,knn_k10,0.3,0.9707024902469842,0.8285714285714285,0.6193636428930546,0.5092077656582532,0.41994158198839204
1337,softimpute,0.3,1.0384089042707352,0.819047619047619,0.6031374181374181,0.6800000614647027,0.6462229800786566
1337,masked_nmf,0.3,0.9920664211502631,0.7142857142857142,0.5150863918216859,0.7497684912205219,73.13181047602548
1337,mice,0.3,1.0446826639214948,0.8285714285714285,0.6105012090306208,0.5026277275810036,0.6049717450421092
1337,iterativesvd,0.3,1.2259294973839026,0.8095238095238095,0.5969265429559547,0.6354121488998974,0.5752477002695185
1337,missforest,0.3,0.9596013480144857,0.8476190476190475,0.6341097464626877,0.47120718861239946,0.6707805448111496
1337,pica,0.3,1.059140464097647,0.7523809523809523,0.5283858244152361,0.4860793903128657,0.48424982175108977
2024,mean,0.3,1.0232117602097317,0.8095238095238095,0.5889028944911298,0.33399919773736836,0.25652968506837814
2024,median,0.3,1.0592537474484058,0.7714285714285714,0.5458090856511909,0.33138167391879075,0.23946462274133898
2024,knn_k10,0.3,0.9567090220968343,0.838095238095238,0.6142407244171949,0.25616598398538737,0.14937575987475069
2024,softimpute,0.3,1.3004455545298526,0.8380952380952381,0.6243040891570304,0.4704937339567483,0.27262114308510177
2024,masked_nmf,0.3,1.0676985986766545,0.6476190476190476,0.4214650408071461,0.7132714429898448,4.763561899051026
2024,mice,0.3,1.3403352617184614,0.838095238095238,0.6144922506687213,0.47655559542705944,0.2436875857305024
2024,iterativesvd,0.3,1.4647412542808842,0.8285714285714285,0.5811671280788928,0.8649126943956974,0.293940186753875
2024,missforest,0.3,1.0605697399838296,0.838095238095238,0.6121483527365881,0.300262214688832,0.19632004234484954
2024,pica,0.3,1.2787425096283187,0.8,0.5951638013402719,0.3612905177068441,0.13054898814602917
7,mean,0.3,1.011087773781906,0.7809523809523811,0.5635147249264897,0.4415266771966517,0.3569346709786345
7,median,0.3,1.0485004069573771,0.819047619047619,0.6128537283723043,0.4407591754369293,0.3304934125152539
7,knn_k10,0.3,0.947962075809663,0.8095238095238095,0.5571887234425934,0.39131567715925486,0.2714465956855383
7,softimpute,0.3,1.040375543469115,0.819047619047619,0.630570818070818,0.4764634711799311,0.35985832561857534
7,masked_nmf,0.3,1.0704487882809552,0.7142857142857143,0.5378294320059025,0.7275301030340858,23.04068197653901
7,mice,0.3,1.0753683291404865,0.819047619047619,0.5943253805018511,0.4061229898943364,0.3477645085387024
7,iterativesvd,0.3,1.102348290513193,0.8095238095238095,0.5631905839258781,0.5915856135397515,0.27959666472482675
7,missforest,0.3,0.9648350963082944,0.819047619047619,0.6750546512311218,0.3574498981691412,0.3178917623077452
7,pica,0.3,1.2509922371551048,0.7904761904761906,0.5438491356138415,0.5703581117941228,0.1983997598700461
99,mean,0.3,1.018284066394469,0.7523809523809523,0.5349101007924537,0.4287691108376239,0.3387770457952635
99,median,0.3,1.0391026605528266,0.7523809523809524,0.5373191132912496,0.42795380753383355,0.3167955837331156
99,knn_k10,0.3,0.958085664388293,0.8095238095238095,0.6104994134405899,0.3647474163205531,0.30357421937913787
99,softimpute,0.3,1.2247332914627915,0.7904761904761906,0.5521642246642247,0.4744115239486289,0.46261474833607663
99,masked_nmf,0.3,1.0492236491941076,0.6476190476190476,0.39700067905950254,0.7618968000250521,44.02487253729684
99,mice,0.3,1.0520372285249582,0.780952380952381,0.561260815437286,0.4525010966302552,0.381700105291321
99,iterativesvd,0.3,1.247490567416715,0.7714285714285714,0.5393937609231727,0.66252306732185,0.4193463947226879
99,missforest,0.3,1.0201251803576834,0.838095238095238,0.619085729085729,0.4324313839457922,0.4615563862292969
99,pica,0.3,1.368300660377916,0.7523809523809524,0.5313762555527262,0.4710343314927558,0.26414236991266543
555,mean,0.3,1.018437268545821,0.7809523809523811,0.5780923172687878,0.4774073602967042,0.3436705967921334
555,median,0.3,1.0567028973157178,0.7809523809523811,0.546749163003033,0.4776271181311538,0.3136531421661742
555,knn_k10,0.3,0.9360903433468388,0.7904761904761904,0.5973840810605516,0.41199230975111606,0.2649123501919039
555,softimpute,0.3,1.0931165180779834,0.8,0.6368336565395388,0.7111849810544125,0.39299055847658965
555,masked_nmf,0.3,1.0393520021985467,0.5523809523809524,0.3198129974600563,0.7470649201598607,27.764410910599825
555,mice,0.3,1.0512081504274096,0.819047619047619,0.6196108793167617,0.5306123930333889,0.34362926929878196
555,iterativesvd,0.3,1.1850601627581416,0.7904761904761904,0.586672934908229,0.9967057652454157,0.4888677928460505
555,missforest,0.3,1.0127282267859448,0.8095238095238095,0.6219358854652972,0.5147715240946339,0.394274157969843
555,pica,0.3,1.3219635706641775,0.7904761904761906,0.5996838444206866,0.4459584014363777,0.1608888702197593
31337,mean,0.3,1.0206296981719125,0.8,0.6091200491974486,0.5601136861822357,0.46278065890465087
31337,median,0.3,1.0576499559960992,0.7809523809523811,0.5581977826095473,0.56709244979894,0.42465687253756507
31337,knn_k10,0.3,0.9652433753301394,0.8285714285714285,0.6148075780428722,0.5031411877219482,0.41763787344172104
31337,softimpute,0.3,1.0250604969578099,0.819047619047619,0.5928835391188333,0.5077936761110604,0.47002909015578337
31337,masked_nmf,0.3,0.9802151170620109,0.7238095238095239,0.49178382728382725,0.7128991839792536,3.3017036865740717
31337,mice,0.3,1.022766944353771,0.8285714285714285,0.6158112475759535,0.48531421193278396,0.45956772001316376
31337,iterativesvd,0.3,1.0623736961759656,0.8095238095238095,0.5889464918180088,0.5802917828384735,0.5326225873147609
31337,missforest,0.3,0.9764297705073811,0.8285714285714285,0.5950529644647291,0.46114409062939077,0.4984483340813229
31337,pica,0.3,1.2554082923829424,0.8095238095238095,0.5863132423132423,0.5307397368220838,0.24321532450152725
