seed,method,frac,nrmse,clf_acc,clf_f1,cov_relerr,prec_relerr
789,mean,0.3,1.0004125328112332,0.7152917343372491,0.5914573276307534,0.4011184742097522,0.4192183870274017
789,median,0.3,1.0230308235794496,0.7231122537795096,0.600928563279741,0.3964175409495078,0.42964543200054617
789,knn_k10,0.3,0.8728094350780182,0.7221376060969521,0.6138661999022353,0.28045457059741297,0.3160585679915642
789,softimpute,0.3,0.9089544381287002,0.7188125175752219,0.6272510589076377,0.23691805135518262,0.547171434641299
789,masked_nmf,0.3,1.0058988487224385,0.31833925391150314,0.2376011312890316,0.7651120591302297,149.4436870505589
789,mice,0.3,0.8787832632611534,0.7123586091328027,0.6161585621592405,0.22152274147172654,0.7547981768514742
789,iterativesvd,0.3,0.9318134235381456,0.7160720263680935,0.614937178120547,0.3055800026515515,0.5476307232232537
789,missforest,0.3,0.761961075456988,0.7774729174198904,0.6860534547523982,0.16913859807491563,0.4540329100899369
789,pica,0.3,0.8335284347302014,0.7164664765195035,0.6215455911916088,0.22759116898704934,0.596389049273408
1024,mean,0.3,1.000351244554202,0.7217462166644668,0.598681065361436,0.37851399278711867,0.44336096658591234
1024,median,0.3,1.0288962428078605,0.7246789592790477,0.593573280789162,0.3739910827393341,0.4560975727217521
1024,knn_k10,0.3,0.8464697029365179,0.7358238020633071,0.6320974917247061,0.24453167632755582,0.30044876459603687
1024,softimpute,0.3,0.927117988528149,0.7172500205642053,0.6178268963728503,0.2578787657785403,0.3295292761483168
1024,masked_nmf,0.3,1.0020960213458447,0.3234248296996861,0.24844669782872822,0.784278345639381,1129.5725373956193
1024,mice,0.3,0.9331778496185372,0.7233092875602818,0.6199758988540645,0.1849391043819268,0.45931867593606956
1024,iterativesvd,0.3,0.9291866410797796,0.7201833370635845,0.6086155784106883,0.3132478162027022,0.30839314832609704
1024,missforest,0.3,0.703095133784297,0.7841221379886868,0.6879014768171479,0.13712335891998384,0.23430932216389966
1024,pica,0.3,0.907566357513991,0.7254613555541527,0.6122411400184424,0.2141745606596024,0.2940736957385258
1337,mean,0.3,1.0002652385247086,0.7182269637859563,0.6073974975850904,0.4701381057433464,0.43577957695702224
1337,median,0.3,1.0228012032270035,0.723309096265349,0.5999296361432193,0.46646738742695243,0.4472578487084587
1337,knn_k10,0.3,0.8537250724859912,0.7393440114164817,0.641721370237877,0.3586350196289135,0.3318232280581909
1337,softimpute,0.3,0.8418705953275596,0.7190072558168007,0.6231937764209845,0.28764282487433934,0.6855745667955522
1337,masked_nmf,0.3,0.9707324845262341,0.335937048663518,0.2608261199012713,0.7699844834046777,636.2807369511548
1337,mice,0.3,0.8598465448517463,0.7244800125489477,0.6337806636622136,0.26263748866091496,0.7423418591229629
