seed,method,frac,nrmse,clf_acc,clf_f1,cov_relerr,prec_relerr
7,mice,0.2,1.1038081886767808,0.8380952380952381,0.6389337187866599,0.39134300826513385,0.18235526344983582
7,iterativesvd,0.2,1.186816869672517,0.8285714285714285,0.5979918774036421,0.3329540504800121,0.21152076004466105
7,missforest,0.2,0.9500832978002032,0.8761904761904763,0.7052136752136752,0.2978385029176496,0.1633259160871731
7,pica,0.2,1.0792544101632717,0.838095238095238,0.6044604850487204,0.3355544250385981,0.16414825679538722
99,mean,0.2,1.0598292126621374,0.819047619047619,0.601892611745553,0.3526553114671914,0.20459805044322332
99,median,0.2,1.0797448175145568,0.8476190476190476,0.6774636256989197,0.3612587697207776,0.19813382005238475
99,knn_k10,0.2,0.9543546061570185,0.8380952380952381,0.6540812564341977,0.30509080416518614,0.18031389528097344
99,softimpute,0.2,1.2696225395241918,0.7999999999999999,0.5703182384064738,0.5238346930594744,0.278973233016133
99,masked_nmf,0.2,1.0768345989630155,0.6571428571428573,0.38853466352802934,0.7456479820357721,7.1976453366325215
99,mice,0.2,1.011416353539651,0.8095238095238095,0.618736862266274,0.5605908256250239,0.291660905874677
99,iterativesvd,0.2,1.4482223836068162,0.8285714285714286,0.637898477740583,0.6173767959754779,0.28179138913549007
99,missforest,0.2,1.1092135619034464,0.8571428571428571,0.6771031582796289,0.4550515853402189,0.3053455372898547
99,pica,0.2,1.2935643738575877,0.819047619047619,0.6289329406976465,0.6635020399388697,0.20031345609117462
555,mean,0.2,1.0211166874156783,0.819047619047619,0.6158074931604343,0.5408043589615842,0.3677266986791531
555,median,0.2,1.0813844056831585,0.8285714285714285,0.6191486128250834,0.5488709873529073,0.3278848063949492
555,knn_k10,0.2,1.0181784744569593,0.838095238095238,0.6236014747779454,0.5059332950170261,0.5749197933608949
555,softimpute,0.2,1.0984215576984284,0.8571428571428571,0.6275556469674117,0.6178814967488743,0.649051015331672
555,masked_nmf,0.2,0.9944329806209411,0.7428571428571428,0.5200889026939446,0.7562677613105064,47.982347862877845
555,mice,0.2,1.03371821693623,0.8571428571428571,0.6693406593406593,0.5553398033294497,0.5507596987159918
555,iterativesvd,0.2,1.079296141555754,0.8476190476190475,0.6300661212425918,0.6675755518514859,0.5671003152817653
555,missforest,0.2,0.9434873768593757,0.8380952380952381,0.685750933162698,0.49709645737756947,0.6589365652229064
555,pica,0.2,1.1702614337771156,0.8285714285714285,0.631807620484091,0.5622580195346317,0.5390369571050877
31337,mean,0.2,1.0311803141165847,0.8,0.5966302238066944,0.4775863162508092,0.35589788984136106
31337,median,0.2,1.06617027479881,0.8,0.5988160717278365,0.48554928647649154,0.3300540014356825
31337,knn_k10,0.2,0.9271056961584997,0.8285714285714286,0.6618828992358404,0.42736282616470955,0.4103068835772473
31337,softimpute,0.2,1.0170610185362885,0.819047619047619,0.6032337379396203,0.6082748189142448,0.48876128670246805
31337,masked_nmf,0.2,0.9994442102443721,0.6761904761904761,0.4323905723905724,0.7309152779113202,32.70915853144848
31337,mice,0.2,1.0432432973303067,0.780952380952381,0.5535579072343778,0.4433227543208828,0.618647641262859
31337,iterativesvd,0.2,1.0433014948529071,0.7904761904761904,0.5844461856226563,0.6386744461166026,0.45051837226939484
31337,missforest,0.2,0.9907706140057579,0.8666666666666666,0.7080197754315402,0.4319709066442369,0.5170748334311196
31337,pica,0.2,1.175823627543548,0.8380952380952381,0.6471665045194457,0.6919942816541761,0.36258097977201625
