method,target,target_type,regressor,cv_seed,r2,rmse
missforest,Vitamin_C,micro,knr,3,-0.4750160538372604,60.103929033193694
missforest,Vitamin_C,micro,knr,4,0.11143868476693178,62.63308502810757
pica,Protein,macro,rf,0,0.9157153988874613,3.125692941404148
pica,Protein,macro,rf,1,0.9071251362288262,3.2918821648254535
pica,Protein,macro,rf,2,0.9033147314972843,3.3657808389701094
pica,Protein,macro,rf,3,0.9118558663093618,3.192511753238139
pica,Protein,macro,rf,4,0.9076444914248161,3.271487204899677
pica,Protein,macro,ridge,0,0.8495535317708551,3.9895305585768783
pica,Protein,macro,ridge,1,0.8161666948004138,4.264542750322116
pica,Protein,macro,ridge,2,0.8745198470178457,3.7596686866876228
pica,Protein,macro,ridge,3,0.8738378406502019,3.7416643609757068
pica,Protein,macro,ridge,4,0.8478706807405082,4.049941425290879
pica,Protein,macro,knr,0,0.8735660438709536,3.83906945718698
pica,Protein,macro,knr,1,0.8744120320308693,3.837370546385899
pica,Protein,macro,knr,2,0.877764732428893,3.779054609325194
pica,Protein,macro,knr,3,0.8799806617614638,3.7539347995142736
pica,Protein,macro,knr,4,0.8683764234602551,3.924579436896991
pica,Fat,macro,rf,0,0.9926096593382718,1.4015158043099116
pica,Fat,macro,rf,1,0.9926160707568957,1.395765428574263
pica,Fat,macro,rf,2,0.9929487269202653,1.3671349999227125
pica,Fat,macro,rf,3,0.9927022076731975,1.3831223789667324
pica,Fat,macro,rf,4,0.9928866870876909,1.3758487135724136
pica,Fat,macro,ridge,0,0.9764020424506349,2.2645431881896725
pica,Fat,macro,ridge,1,0.9769321003312017,2.2194524376425218
pica,Fat,macro,ridge,2,0.9789401714055771,2.209554424749873
pica,Fat,macro,ridge,3,0.9814757882211331,2.091167714767606
pica,Fat,macro,ridge,4,0.980897580176952,2.142782691661444
pica,Fat,macro,knr,0,0.9570225130572014,3.3758145709965426
pica,Fat,macro,knr,1,0.956612460502075,3.380186163677954
pica,Fat,macro,knr,2,0.9566270662048829,3.3674978627129972
pica,Fat,macro,knr,3,0.9569300842633028,3.3385072494630514
pica,Fat,macro,knr,4,0.9572414366183104,3.367773894341397
pica,Carbohydrate,macro,rf,0,0.9734849537020634,4.146590811427667
pica,Carbohydrate,macro,rf,1,0.9735328964673912,4.166064287385559
pica,Carbohydrate,macro,rf,2,0.9714479071781266,4.325877375801699
pica,Carbohydrate,macro,rf,3,0.9725296524249124,4.215210287146553
pica,Carbohydrate,macro,rf,4,0.9721126640262316,4.267719680215319
pica,Carbohydrate,macro,ridge,0,0.956738568257631,4.8862983565852245
pica,Carbohydrate,macro,ridge,1,0.9564742953110821,4.879194443196076
pica,Carbohydrate,macro,ridge,2,0.961583857410736,4.7924908070266685
pica,Carbohydrate,macro,ridge,3,0.9649921690231734,4.5831288971363735
pica,Carbohydrate,macro,ridge,4,0.962469338699721,4.709316422551891
pica,Carbohydrate,macro,knr,0,0.9436637724166472,6.060696946698377
pica,Carbohydrate,macro,knr,1,0.9440455487450828,6.074512638008867
pica,Carbohydrate,macro,knr,2,0.9410971160258848,6.207548533522814
pica,Carbohydrate,macro,knr,3,0.9437100768870332,6.074961673665935
pica,Carbohydrate,macro,knr,4,0.9438001557092213,6.084570947689025
pica,Calcium,micro,rf,0,0.5307667463009406,130.89102173224586
pica,Calcium,micro,rf,1,0.5990154871679232,126.155306688075
pica,Calcium,micro,rf,2,0.6397423868626836,121.98148835600492
pica,Calcium,micro,rf,3,0.4775340488848491,141.60905579608874
pica,Calcium,micro,rf,4,0.5996498451307378,123.76552945939962
pica,Calcium,micro,ridge,0,-0.22896250800942947,182.21652066437088
pica,Calcium,micro,ridge,1,0.08975991955233897,183.57931119007134
pica,Calcium,micro,ridge,2,0.14466203339648073,182.67835432356912
pica,Calcium,micro,ridge,3,-0.5902794136098113,199.3606100188085
pica,Calcium,micro,ridge,4,-0.361576256228237,188.88227362005165
pica,Calcium,micro,knr,0,0.5101183793728639,138.41699260551917
pica,Calcium,micro,knr,1,0.5161407073113874,139.72875414801496
pica,Calcium,micro,knr,2,0.5555005599064262,135.32293522332893
pica,Calcium,micro,knr,3,0.5054367048683786,140.72516770757252
pica,Calcium,micro,knr,4,0.5427807546026152,135.8855247767573
pica,Iron,micro,rf,0,0.6380433739797577,3.2387554765228543
pica,Iron,micro,rf,1,0.5997828214846853,3.406810226413235
pica,Iron,micro,rf,2,0.6022165177883891,3.3934029504449867
pica,Iron,micro,rf,3,0.6072585570762622,3.357862994606529
pica,Iron,micro,rf,4,0.6070832949909953,3.360828153685273
pica,Iron,micro,ridge,0,0.30647261333906173,4.421631185929781
pica,Iron,micro,ridge,1,0.3037120402686492,4.427132741037138
pica,Iron,micro,ridge,2,0.3334482627617952,4.407427111799272
pica,Iron,micro,ridge,3,0.23462497665162246,4.693103628505044
pica,Iron,micro,ridge,4,0.3413170491642526,4.335200751616999
pica,Iron,micro,knr,0,0.5865192929299062,3.441591574656828
pica,Iron,micro,knr,1,0.6000829187203522,3.4235235385043614
pica,Iron,micro,knr,2,0.6243922624024416,3.3060600941081626
pica,Iron,micro,knr,3,0.6027318400052744,3.3815802963227233
pica,Iron,micro,knr,4,0.6158496327059456,3.283084271109696
pica,Vitamin_C,micro,rf,0,-0.20290645641674337,66.67697204553274
pica,Vitamin_C,micro,rf,1,-0.6373809659830757,67.10790290073341
pica,Vitamin_C,micro,rf,2,-0.16229290994673246,63.66657602236654
pica,Vitamin_C,micro,rf,3,-0.8334460203738605,59.71756206291669
pica,Vitamin_C,micro,rf,4,0.1724641315089746,57.49838979181341
pica,Vitamin_C,micro,ridge,0,-0.41330861930402146,73.99817644177146
pica,Vitamin_C,micro,ridge,1,-0.9893811565996489,75.79062313720961
pica,Vitamin_C,micro,ridge,2,-1.7380767263249866,75.10386248710766
pica,Vitamin_C,micro,ridge,3,-0.8465914320530599,62.86585499349091
pica,Vitamin_C,micro,ridge,4,-0.08814434621720812,68.8785953296169
pica,Vitamin_C,micro,knr,0,-0.06870275649131283,65.38843284704637
pica,Vitamin_C,micro,knr,1,-0.25247861257851895,64.06230222803406
pica,Vitamin_C,micro,knr,2,-0.14027163261776493,63.28978841015536
pica,Vitamin_C,micro,knr,3,-0.40216574720616255,59.50420192113175
pica,Vitamin_C,micro,knr,4,0.0703002555424344,63.82434902108637
