method,target,target_type,regressor,cv_seed,r2,rmse
mean,Calcium,micro,rf,1,0.5843545906514775,128.60169260124707
mean,Calcium,micro,rf,2,0.6201812677857476,125.06089096953258
mean,Calcium,micro,rf,3,0.4607662487151192,143.57431175438236
mean,Calcium,micro,rf,4,0.5890284323851313,126.00837059542023
mean,Calcium,micro,ridge,0,-0.4149899566808233,190.7869302850964
mean,Calcium,micro,ridge,1,0.021698664672262714,189.8160150854116
mean,Calcium,micro,ridge,2,0.04950744880079634,191.3570954879589
mean,Calcium,micro,ridge,3,-0.7810409394368751,207.9840461661015
mean,Calcium,micro,ridge,4,-0.45081720826601074,193.84046629570872
mean,Calcium,micro,knr,0,0.4920977496022879,140.81626505196505
mean,Calcium,micro,knr,1,0.5034120357275803,141.99549427712822
mean,Calcium,micro,knr,2,0.5388932282233396,137.7348085392667
mean,Calcium,micro,knr,3,0.4884632201874746,142.94364068681872
mean,Calcium,micro,knr,4,0.5367809040307374,137.26752850672065
mean,Iron,micro,rf,0,0.6272617595717077,3.2904607357475477
mean,Iron,micro,rf,1,0.596516586493595,3.4238913527716415
mean,Iron,micro,rf,2,0.6100547343959847,3.3714425074346104
mean,Iron,micro,rf,3,0.5911160668820497,3.4277655601158026
mean,Iron,micro,rf,4,0.5885953270627071,3.42495476000871
mean,Iron,micro,ridge,0,0.2809198978909828,4.492476572451541
mean,Iron,micro,ridge,1,0.28160090265379345,4.489868860419587
mean,Iron,micro,ridge,2,0.30933161245494556,4.491821351401614
mean,Iron,micro,ridge,3,0.20693601683958737,4.772294851403455
mean,Iron,micro,ridge,4,0.3141497888106949,4.432038374535676
mean,Iron,micro,knr,0,0.6008506677462512,3.3936929789935903
mean,Iron,micro,knr,1,0.6022963418627345,3.412708016882733
mean,Iron,micro,knr,2,0.6088708850268547,3.374115872019928
mean,Iron,micro,knr,3,0.5965492200159668,3.411885405272474
mean,Iron,micro,knr,4,0.6112489520058217,3.3150089895294186
mean,Vitamin_C,micro,rf,0,-0.25033285962532126,66.9111948998506
mean,Vitamin_C,micro,rf,1,-0.5467871163491378,66.25814495162362
mean,Vitamin_C,micro,rf,2,-0.18330696652655204,64.18265094776822
mean,Vitamin_C,micro,rf,3,-0.7254281520586978,59.29290443598218
mean,Vitamin_C,micro,rf,4,0.18214691023323132,57.85552174958767
mean,Vitamin_C,micro,ridge,0,-0.5111309455711569,76.52793408250723
mean,Vitamin_C,micro,ridge,1,-1.165905328075762,78.41632381568573
mean,Vitamin_C,micro,ridge,2,-1.9446855775921386,76.63096138586619
mean,Vitamin_C,micro,ridge,3,-0.813432073259287,63.09179716735797
mean,Vitamin_C,micro,ridge,4,-0.1496463334678582,70.68006112286284
mean,Vitamin_C,micro,knr,0,-0.049945094039492655,65.30003521985216
mean,Vitamin_C,micro,knr,1,-0.2728339072143193,64.95603053619645
mean,Vitamin_C,micro,knr,2,-0.2380619456990652,64.2492544304231
mean,Vitamin_C,micro,knr,3,-0.6035575134042205,60.9855426745468
mean,Vitamin_C,micro,knr,4,0.08872474805220495,63.522422205969335
median,Protein,macro,rf,0,0.9127721686148507,3.190668810764484
median,Protein,macro,rf,1,0.907724951837996,3.2787193662005776
median,Protein,macro,rf,2,0.9088159701663642,3.2676893182758966
median,Protein,macro,rf,3,0.9149352962648859,3.1290506115894603
median,Protein,macro,rf,4,0.9133504948996158,3.174278182278173
median,Protein,macro,ridge,0,0.8333765042584392,4.143100591962645
median,Protein,macro,ridge,1,0.7927694548429608,4.4431979255814165
median,Protein,macro,ridge,2,0.8630933670098415,3.8921701411171528
median,Protein,macro,ridge,3,0.85653751297271,3.9319291047826654
median,Protein,macro,ridge,4,0.8248408058320859,4.2639598050554195
median,Protein,macro,knr,0,0.8685141216106164,3.9202382712169666
median,Protein,macro,knr,1,0.8670530949924118,3.949805370503209
median,Protein,macro,knr,2,0.8723981246031174,3.8628503684004682
median,Protein,macro,knr,3,0.8708709732433364,3.8949317796963108
median,Protein,macro,knr,4,0.8654943074608543,3.9675367592302093
median,Fat,macro,rf,0,0.9927210059564153,1.3907056482057665
median,Fat,macro,rf,1,0.9927049818021914,1.3871392930355886
median,Fat,macro,rf,2,0.9930183783886692,1.3599593498810472
median,Fat,macro,rf,3,0.9928069305247696,1.373413756956906
median,Fat,macro,rf,4,0.9929981755728274,1.365029438524701
median,Fat,macro,ridge,0,0.9741106948293577,2.335859744807706
median,Fat,macro,ridge,1,0.974883010337552,2.2841337848731227
median,Fat,macro,ridge,2,0.9766657485836395,2.2877705698391546
median,Fat,macro,ridge,3,0.979007768605076,2.1835758019504974
median,Fat,macro,ridge,4,0.978552560307093,2.2317692675030107
median,Fat,macro,knr,0,0.9567828370692215,3.387735405094047
median,Fat,macro,knr,1,0.9558248405283866,3.4107447307617553
median,Fat,macro,knr,2,0.9550685940923763,3.4327464879935947
median,Fat,macro,knr,3,0.955955807501018,3.373002600728138
median,Fat,macro,knr,4,0.9561913410800079,3.4073048175809033
median,Carbohydrate,macro,rf,0,0.9752761744303786,4.007108360798059
median,Carbohydrate,macro,rf,1,0.9745036048084795,4.0910950689627885
median,Carbohydrate,macro,rf,2,0.9734545582295464,4.169512985008142
median,Carbohydrate,macro,rf,3,0.9741415423502533,4.082580739091215
median,Carbohydrate,macro,rf,4,0.9733738864067764,4.179764993707662
median,Carbohydrate,macro,ridge,0,0.9517782863137247,5.07315873664295
