method,target,target_type,regressor,cv_seed,r2,rmse
masked_nmf,Carbohydrate,macro,ridge,2,0.2828366306380586,21.061807251357333
masked_nmf,Carbohydrate,macro,ridge,3,0.2882720897341381,21.001932123209592
masked_nmf,Carbohydrate,macro,ridge,4,0.2857706562510955,21.026167647580664
masked_nmf,Carbohydrate,macro,knr,0,0.5884541724839512,15.977213498003806
masked_nmf,Carbohydrate,macro,knr,1,0.577230105384736,16.04405313953029
masked_nmf,Carbohydrate,macro,knr,2,0.5881260511370897,15.882861489110024
masked_nmf,Carbohydrate,macro,knr,3,0.6019835636574559,15.678501391745986
masked_nmf,Carbohydrate,macro,knr,4,0.5953833890149812,15.823149726948026
masked_nmf,Calcium,micro,rf,0,0.07079311770112647,319.4433946848579
masked_nmf,Calcium,micro,rf,1,0.06888596462211186,297.3423118337976
masked_nmf,Calcium,micro,rf,2,0.09232516481557147,308.13286209300907
masked_nmf,Calcium,micro,rf,3,-0.10432115091240304,313.9324291554193
masked_nmf,Calcium,micro,rf,4,0.10832196202106088,304.9689662658796
masked_nmf,Calcium,micro,ridge,0,0.12244257687168329,312.6667632390723
masked_nmf,Calcium,micro,ridge,1,0.0829605973645015,299.38718491768265
masked_nmf,Calcium,micro,ridge,2,0.16141271276109528,301.5175384743376
masked_nmf,Calcium,micro,ridge,3,0.01197294029944367,304.6798699024982
masked_nmf,Calcium,micro,ridge,4,0.10966518722657433,308.8978331585271
masked_nmf,Calcium,micro,knr,0,0.04062522704356834,325.8893685238114
masked_nmf,Calcium,micro,knr,1,-0.053137933252027404,313.8847099566052
masked_nmf,Calcium,micro,knr,2,0.03190071900756157,317.08462501810163
masked_nmf,Calcium,micro,knr,3,-0.17427390178618174,320.52223945687564
masked_nmf,Calcium,micro,knr,4,0.011919918786135653,321.9525768981641
masked_nmf,Iron,micro,rf,0,-0.03833340105199081,5.5602477535345205
masked_nmf,Iron,micro,rf,1,-0.22010520097205016,5.7671470798495745
masked_nmf,Iron,micro,rf,2,-0.004110041634930073,5.565949582919775
masked_nmf,Iron,micro,rf,3,-0.14461576942128918,5.791240411709303
masked_nmf,Iron,micro,rf,4,-0.12891090769025026,5.720868590989957
masked_nmf,Iron,micro,ridge,0,0.08412998700092263,5.250819852524142
masked_nmf,Iron,micro,ridge,1,0.07753337421217717,5.223459364190361
masked_nmf,Iron,micro,ridge,2,0.07499089600004775,5.369389243747035
masked_nmf,Iron,micro,ridge,3,0.09707141625017365,5.257224582938845
masked_nmf,Iron,micro,ridge,4,0.08615470867022294,5.339856676017492
masked_nmf,Iron,micro,knr,0,-0.05477972318983737,5.550057999477909
masked_nmf,Iron,micro,knr,1,-0.10567419114470271,5.583134567628351
masked_nmf,Iron,micro,knr,2,-0.020117321666210608,5.613657874076411
masked_nmf,Iron,micro,knr,3,-0.13893054695949142,5.713771464534074
masked_nmf,Iron,micro,knr,4,-0.10465358922682104,5.739647107338477
masked_nmf,Vitamin_C,micro,rf,0,-0.059562078066452286,26.333849022249666
masked_nmf,Vitamin_C,micro,rf,1,-0.08627403444442969,26.676029354696276
masked_nmf,Vitamin_C,micro,rf,2,-0.06206902258570381,26.0910891993157
masked_nmf,Vitamin_C,micro,rf,3,-0.1203387428304293,26.569366560244397
masked_nmf,Vitamin_C,micro,rf,4,-0.0030989655893103097,25.789233832890517
masked_nmf,Vitamin_C,micro,ridge,0,0.0664125643072037,24.891212080818963
masked_nmf,Vitamin_C,micro,ridge,1,0.04376992976039355,25.214771875326925
masked_nmf,Vitamin_C,micro,ridge,2,0.0577082350254432,24.884377375399435
masked_nmf,Vitamin_C,micro,ridge,3,0.06860503002475733,24.799492721012633
masked_nmf,Vitamin_C,micro,ridge,4,0.07129038446420674,24.893201831118702
masked_nmf,Vitamin_C,micro,knr,0,-0.06609259788888097,26.4581597155797
masked_nmf,Vitamin_C,micro,knr,1,-0.11256510793233168,26.996537627234936
masked_nmf,Vitamin_C,micro,knr,2,-0.11848158028615688,26.773148001647343
masked_nmf,Vitamin_C,micro,knr,3,-0.135353702929177,26.814170925137898
masked_nmf,Vitamin_C,micro,knr,4,-0.06426312533633116,26.640831001599402
mice,Protein,macro,rf,0,0.7392601674718078,5.8453983932073905
mice,Protein,macro,rf,1,0.7389471827265185,5.843538838589276
mice,Protein,macro,rf,2,0.7260050352639098,5.9395600860062885
mice,Protein,macro,rf,3,0.7398869799429735,5.787547334655698
mice,Protein,macro,rf,4,0.7325959532077102,5.892604124622368
mice,Protein,macro,ridge,0,0.6309432463921226,6.127242584220696
mice,Protein,macro,ridge,1,0.635964914073959,6.177048628406766
mice,Protein,macro,ridge,2,0.680259925875626,5.980750561759813
mice,Protein,macro,ridge,3,0.743296437603107,5.298347459749364
mice,Protein,macro,ridge,4,0.6903594755045497,5.875342895831029
mice,Protein,macro,knr,0,0.6694839407375138,6.569880068029503
mice,Protein,macro,knr,1,0.6520672106502285,6.691129367773978
mice,Protein,macro,knr,2,0.6791352731223826,6.4613927931899156
mice,Protein,macro,knr,3,0.6460331807376498,6.709665796958751
mice,Protein,macro,knr,4,0.6463091616083281,6.774641999390811
mice,Fat,macro,rf,0,0.9430146942070262,3.017972566132657
mice,Fat,macro,rf,1,0.9514540732321987,2.999556413365863
mice,Fat,macro,rf,2,0.9528643569409659,2.906627019137888
mice,Fat,macro,rf,3,0.9497286730178267,3.0482726023098174
mice,Fat,macro,rf,4,0.9474793015251499,3.062778863135744
mice,Fat,macro,ridge,0,0.9492445918029786,2.458276066382136
mice,Fat,macro,ridge,1,0.9606732967525922,2.6456849742290642
mice,Fat,macro,ridge,2,0.9683482703827412,2.3588768975345418
mice,Fat,macro,ridge,3,0.9687631966867608,2.391226713858786
mice,Fat,macro,ridge,4,0.9678545734265285,2.34398956929734
mice,Fat,macro,knr,0,0.6935031325926467,6.89477647079881
mice,Fat,macro,knr,1,0.7653617298020862,6.604116025738849
mice,Fat,macro,knr,2,0.7391094620785201,6.7683034629367285
mice,Fat,macro,knr,3,0.7439297006081274,6.806891155652137
mice,Fat,macro,knr,4,0.73531027456523,6.856729042896681
mice,Carbohydrate,macro,rf,0,0.9138086329669456,7.258222069609458
mice,Carbohydrate,macro,rf,1,0.9165061523605317,7.048932091440781
mice,Carbohydrate,macro,rf,2,0.9139091375154514,7.199964422727985
mice,Carbohydrate,macro,rf,3,0.9078501989470287,7.473209469048252
mice,Carbohydrate,macro,rf,4,0.9182651426330164,7.096356850611299
mice,Carbohydrate,macro,ridge,0,0.9526232431065363,5.350367710303155
mice,Carbohydrate,macro,ridge,1,0.9485862302240113,5.283108909290915
mice,Carbohydrate,macro,ridge,2,0.9507357106439306,5.42895576431003
mice,Carbohydrate,macro,ridge,3,0.9521083614379352,5.340971589748047
mice,Carbohydrate,macro,ridge,4,0.9541013699758443,5.29894929942584
mice,Carbohydrate,macro,knr,0,0.8192506948147587,10.586923824785888
mice,Carbohydrate,macro,knr,1,0.8167513633154723,10.471362566036067
mice,Carbohydrate,macro,knr,2,0.8075723949676732,10.854916295398874
mice,Carbohydrate,macro,knr,3,0.8125523216948096,10.71897806094412
mice,Carbohydrate,macro,knr,4,0.8204546432067291,10.561501695614838
mice,Calcium,micro,rf,0,0.46643966577657975,241.98005875056975
mice,Calcium,micro,rf,1,0.41279382946743315,240.37598283897114
mice,Calcium,micro,rf,2,0.4692447354134629,236.37231290010632
mice,Calcium,micro,rf,3,0.3694843998435874,235.95597131301787
mice,Calcium,micro,rf,4,0.3786708845353511,247.42752640543932
mice,Calcium,micro,ridge,0,0.25025147033645523,287.14621879542517
mice,Calcium,micro,ridge,1,0.10311661900693317,301.79594516221323
mice,Calcium,micro,ridge,2,0.1426822659844495,294.7672645441916
mice,Calcium,micro,ridge,3,-0.22240629696955247,284.07795815706953
mice,Calcium,micro,ridge,4,0.11192239691627141,299.932499186782
mice,Calcium,micro,knr,0,0.4557794808970427,242.46572738173322
mice,Calcium,micro,knr,1,0.40794557647557256,240.05191530537104
mice,Calcium,micro,knr,2,0.44726047376312617,240.46317286506638
mice,Calcium,micro,knr,3,0.4263986105039219,230.68698318630385
mice,Calcium,micro,knr,4,0.4353341127123054,239.34335870782397
mice,Iron,micro,rf,0,0.11314469360168673,5.169209186940625
mice,Iron,micro,rf,1,0.17023758130509914,4.972223255887687
mice,Iron,micro,rf,2,0.10090776089408834,5.271435050640983
mice,Iron,micro,rf,3,0.014125288398062884,5.3161921030457115
mice,Iron,micro,rf,4,0.12439224341095781,5.206759317518886
mice,Iron,micro,ridge,0,0.03989942868465331,5.378128067017416
mice,Iron,micro,ridge,1,0.10310258268918278,5.163246820160677
mice,Iron,micro,ridge,2,0.06530470248926308,5.356376408433983
mice,Iron,micro,ridge,3,-0.0649596073640663,5.608253958067881
mice,Iron,micro,ridge,4,-0.018053357813508076,5.554567792250785
mice,Iron,micro,knr,0,0.035041117823119784,5.353596509624028
mice,Iron,micro,knr,1,0.017413292846395347,5.311400209881834
mice,Iron,micro,knr,2,0.005675350419719405,5.511081046634712
mice,Iron,micro,knr,3,0.02526244534925808,5.444399343428269
mice,Iron,micro,knr,4,0.008075118539932457,5.503626393089535
mice,Vitamin_C,micro,rf,0,0.19209011539885715,22.896353238182016
mice,Vitamin_C,micro,rf,1,0.22060425278073534,22.7929052687399
mice,Vitamin_C,micro,rf,2,0.20590303686279557,22.584379791545537
mice,Vitamin_C,micro,rf,3,0.19721540247145217,22.58747337272157
mice,Vitamin_C,micro,rf,4,0.23256894064694097,22.3872907822852
mice,Vitamin_C,micro,ridge,0,0.09891452842365533,24.25720228194567
mice,Vitamin_C,micro,ridge,1,0.04662523679742529,25.042947573731027
mice,Vitamin_C,micro,ridge,2,0.058445782527145475,24.62913156548513
mice,Vitamin_C,micro,ridge,3,0.0879734285989884,24.398643557291457
mice,Vitamin_C,micro,ridge,4,0.1369020303164204,23.82306452925926
mice,Vitamin_C,micro,knr,0,0.15702451659452826,23.426972943898093
mice,Vitamin_C,micro,knr,1,0.10360807581848668,24.335581977583548
mice,Vitamin_C,micro,knr,2,0.15779215181996215,23.319924649086136
mice,Vitamin_C,micro,knr,3,0.12336565059473062,23.882016721844145
mice,Vitamin_C,micro,knr,4,0.15152669675409342,23.52654752211382
iterativesvd,Protein,macro,rf,0,0.713157397679254,6.11180217331297
iterativesvd,Protein,macro,rf,1,0.7028040405986883,6.236826822524196
iterativesvd,Protein,macro,rf,2,0.7026151329007576,6.1819170533693795
iterativesvd,Protein,macro,rf,3,0.7015222812393591,6.162167998515739
iterativesvd,Protein,macro,rf,4,0.703048628277249,6.212289436480397
iterativesvd,Protein,macro,ridge,0,0.7374055976192488,5.640621059243058
iterativesvd,Protein,macro,ridge,1,0.7747054274954006,5.285192915526553
iterativesvd,Protein,macro,ridge,2,0.8080036065640573,5.006444377522321
iterativesvd,Protein,macro,ridge,3,0.7871081246201175,5.019679504327344
iterativesvd,Protein,macro,ridge,4,0.7523103658783821,5.486378568279909
iterativesvd,Protein,macro,knr,0,0.6686111772497141,6.580978165828325
iterativesvd,Protein,macro,knr,1,0.6617292847080263,6.635642414323362
iterativesvd,Protein,macro,knr,2,0.6748960164921645,6.482923590501412
iterativesvd,Protein,macro,knr,3,0.6505354692435625,6.686153490792035
iterativesvd,Protein,macro,knr,4,0.65918182588195,6.642820054099419
iterativesvd,Fat,macro,rf,0,0.9467418685807812,2.8982569836026757
iterativesvd,Fat,macro,rf,1,0.9527000086492311,2.9537420897517754
iterativesvd,Fat,macro,rf,2,0.9550818278301241,2.8349708690116215
iterativesvd,Fat,macro,rf,3,0.9531633406590311,2.940870905341359
iterativesvd,Fat,macro,rf,4,0.948250489126715,3.0401083744825583
iterativesvd,Fat,macro,ridge,0,0.8949578200005981,2.9326073620068955
iterativesvd,Fat,macro,ridge,1,0.9420769484335029,3.0009309114476923
iterativesvd,Fat,macro,ridge,2,0.9656552991475816,2.425022971696701
iterativesvd,Fat,macro,ridge,3,0.9677427358833685,2.4423691815860917
iterativesvd,Fat,macro,ridge,4,0.9674879141911978,2.3555776272680458
iterativesvd,Fat,macro,knr,0,0.7124094598367817,6.534897178354472
iterativesvd,Fat,macro,knr,1,0.7795031356355957,6.398281379324297
iterativesvd,Fat,macro,knr,2,0.7561646086905054,6.510496352693954
iterativesvd,Fat,macro,knr,3,0.7774212045610397,6.393366272053532
iterativesvd,Fat,macro,knr,4,0.7761550287207624,6.324984705333671
iterativesvd,Carbohydrate,macro,rf,0,0.9099186899237429,7.399250066481517
iterativesvd,Carbohydrate,macro,rf,1,0.9113230540713234,7.2047231979087005
iterativesvd,Carbohydrate,macro,rf,2,0.9126764998650119,7.305678687387392
iterativesvd,Carbohydrate,macro,rf,3,0.9037735937921431,7.573667530960391
iterativesvd,Carbohydrate,macro,rf,4,0.9135639137868765,7.279749971797498
iterativesvd,Carbohydrate,macro,ridge,0,0.9503391073815856,5.476552923257487
iterativesvd,Carbohydrate,macro,ridge,1,0.9434294242183944,5.658471697951053
iterativesvd,Carbohydrate,macro,ridge,2,0.9460430797548982,5.615520547932002
iterativesvd,Carbohydrate,macro,ridge,3,0.9514649961093659,5.440996008925247
iterativesvd,Carbohydrate,macro,ridge,4,0.9530982409372099,5.359364097360617
iterativesvd,Carbohydrate,macro,knr,0,0.8351353513716058,10.12163211765612
iterativesvd,Carbohydrate,macro,knr,1,0.8242423672327709,10.144988733811015
iterativesvd,Carbohydrate,macro,knr,2,0.8304008268206378,10.21337030037727
iterativesvd,Carbohydrate,macro,knr,3,0.8311268538080009,10.152282485201118
iterativesvd,Carbohydrate,macro,knr,4,0.8342938254567682,10.129278524864185
iterativesvd,Calcium,micro,rf,0,0.4684521525335613,241.2713894988914
iterativesvd,Calcium,micro,rf,1,0.4071371643025904,238.7458789614554
iterativesvd,Calcium,micro,rf,2,0.46641371057169145,235.42446725981716
iterativesvd,Calcium,micro,rf,3,0.2866591234040469,242.52612853315108
iterativesvd,Calcium,micro,rf,4,0.4023854806878762,244.45438985360957
iterativesvd,Calcium,micro,ridge,0,0.37119829409755456,264.5489552984021
iterativesvd,Calcium,micro,ridge,1,0.08986653112572522,312.82943870512264
iterativesvd,Calcium,micro,ridge,2,-0.5144851762608624,362.2758836579863
iterativesvd,Calcium,micro,ridge,3,-1.4063783120505213,367.91345642053705
iterativesvd,Calcium,micro,ridge,4,-0.006309530160890353,306.85493862398545
iterativesvd,Calcium,micro,knr,0,0.45216287056137494,243.60138002764114
iterativesvd,Calcium,micro,knr,1,0.40228364684969453,242.60955197163403
iterativesvd,Calcium,micro,knr,2,0.4267855945453964,244.80756302614563
iterativesvd,Calcium,micro,knr,3,0.39276628284456955,239.85343243546248
iterativesvd,Calcium,micro,knr,4,0.4177179346461816,244.40281690800103
iterativesvd,Iron,micro,rf,0,0.13410993980303443,5.0455808142549605
iterativesvd,Iron,micro,rf,1,0.14160942499334145,5.008525155581246
iterativesvd,Iron,micro,rf,2,0.1226581953650735,5.1968551927762565
iterativesvd,Iron,micro,rf,3,0.08592049380581905,5.150358701131964
iterativesvd,Iron,micro,rf,4,0.16074097976403098,5.0856697162325215
iterativesvd,Iron,micro,ridge,0,-1.4931263975329256,6.725532682647066
iterativesvd,Iron,micro,ridge,1,-1.4927687087575596,6.913283770786123
iterativesvd,Iron,micro,ridge,2,-0.5742202689399949,6.326805594511073
iterativesvd,Iron,micro,ridge,3,-0.7937864283267764,6.403430421924659
iterativesvd,Iron,micro,ridge,4,-0.9328011726088477,6.97730011423654
iterativesvd,Iron,micro,knr,0,0.0018048014426467196,5.42693942740023
iterativesvd,Iron,micro,knr,1,0.05746611735691713,5.241095213286995
iterativesvd,Iron,micro,knr,2,0.03860601935844603,5.444736033688887
iterativesvd,Iron,micro,knr,3,0.04251430339702929,5.419955849278209
iterativesvd,Iron,micro,knr,4,-0.038639827836964694,5.5950590450075754
iterativesvd,Vitamin_C,micro,rf,0,0.21235746710747896,22.823293139948436
iterativesvd,Vitamin_C,micro,rf,1,0.20303165631244396,23.075695751584863
iterativesvd,Vitamin_C,micro,rf,2,0.2031012677688906,22.80612651853544
iterativesvd,Vitamin_C,micro,rf,3,0.18857228043053037,22.8467610783196
iterativesvd,Vitamin_C,micro,rf,4,0.20648303561530304,22.845830031629212
iterativesvd,Vitamin_C,micro,ridge,0,0.11233904156117736,24.186250209930193
iterativesvd,Vitamin_C,micro,ridge,1,-0.019138563912528595,25.994125150446486
iterativesvd,Vitamin_C,micro,ridge,2,-0.8662726524081137,28.94452598584786
iterativesvd,Vitamin_C,micro,ridge,3,-0.14740844002206432,26.76713692034094
iterativesvd,Vitamin_C,micro,ridge,4,0.082857276187708,24.606652031694402
iterativesvd,Vitamin_C,micro,knr,0,0.21657283078735617,22.669791639028375
iterativesvd,Vitamin_C,micro,knr,1,0.1814906648437131,23.286339158088346
iterativesvd,Vitamin_C,micro,knr,2,0.16822520669133575,23.145877337669216
iterativesvd,Vitamin_C,micro,knr,3,0.16395230519082593,23.53417061100574
iterativesvd,Vitamin_C,micro,knr,4,0.18320793298195914,23.183509505362267
missforest,Protein,macro,rf,0,0.7035981036350168,6.221244130568737
missforest,Protein,macro,rf,1,0.6926684931300865,6.334026815410981
missforest,Protein,macro,rf,2,0.6881265091539868,6.309591007465864
missforest,Protein,macro,rf,3,0.6901555386975863,6.323672079925075
missforest,Protein,macro,rf,4,0.6892325088317476,6.369529572384524
missforest,Protein,macro,ridge,0,0.7254494452607181,5.727559368245074
missforest,Protein,macro,ridge,1,0.7933981690156111,5.075806981126673
missforest,Protein,macro,ridge,2,0.8119536917680371,4.969336583534611
missforest,Protein,macro,ridge,3,0.7713412016192693,5.143705451366459
missforest,Protein,macro,ridge,4,0.7300082306268515,5.609999378988634
missforest,Protein,macro,knr,0,0.6609253520159473,6.667137767684918
missforest,Protein,macro,knr,1,0.6348363796494819,6.874158455798019
missforest,Protein,macro,knr,2,0.6552980825233511,6.675345682577247
missforest,Protein,macro,knr,3,0.6253069385931547,6.91092570025882
missforest,Protein,macro,knr,4,0.6368875008605726,6.877976154499471
missforest,Fat,macro,rf,0,0.9437868227449806,2.9781258605994547
missforest,Fat,macro,rf,1,0.95166125815367,2.9924036323095846
missforest,Fat,macro,rf,2,0.9526741720878759,2.9160760650142357
missforest,Fat,macro,rf,3,0.9508881865310711,3.0145283254471633
missforest,Fat,macro,rf,4,0.9470579635237153,3.0858184285442882
missforest,Fat,macro,ridge,0,0.9552895626952645,2.3786887325983854
missforest,Fat,macro,ridge,1,0.9699110669683619,2.32070261030661
missforest,Fat,macro,ridge,2,0.9683588997720136,2.354580193809336
missforest,Fat,macro,ridge,3,0.9696577531132353,2.3444866714969512
missforest,Fat,macro,ridge,4,0.9675362192499513,2.354650655949393
missforest,Fat,macro,knr,0,0.6658911311393949,7.384037107692999
missforest,Fat,macro,knr,1,0.7582365594377956,6.693250979061761
missforest,Fat,macro,knr,2,0.7339067634854112,6.901673528222048
missforest,Fat,macro,knr,3,0.7468685717680927,6.740576337331268
missforest,Fat,macro,knr,4,0.7370980670409759,6.839175524380582
missforest,Carbohydrate,macro,rf,0,0.9137921516729349,7.255419488658674
missforest,Carbohydrate,macro,rf,1,0.9166564815333628,7.0440422152960025
missforest,Carbohydrate,macro,rf,2,0.9128185066926499,7.243491774703917
missforest,Carbohydrate,macro,rf,3,0.9048554862962443,7.5975361691562044
missforest,Carbohydrate,macro,rf,4,0.9167568843025643,7.176648530560712
missforest,Carbohydrate,macro,ridge,0,0.954075532309958,5.2536189645619915
missforest,Carbohydrate,macro,ridge,1,0.9508543070934639,5.065106771157741
missforest,Carbohydrate,macro,ridge,2,0.9503442706163024,5.42818550223686
missforest,Carbohydrate,macro,ridge,3,0.9531026692916562,5.300901113430623
missforest,Carbohydrate,macro,ridge,4,0.9541590974094746,5.297030891985899
missforest,Carbohydrate,macro,knr,0,0.8167493499928975,10.64040158931208
missforest,Carbohydrate,macro,knr,1,0.8204233514834488,10.329354325205752
missforest,Carbohydrate,macro,knr,2,0.8072624960083926,10.888118804767826
missforest,Carbohydrate,macro,knr,3,0.803508213790216,10.92831392618092
missforest,Carbohydrate,macro,knr,4,0.8140132722955711,10.740804346783998
missforest,Calcium,micro,rf,0,0.46014670148059544,244.05801736214025
missforest,Calcium,micro,rf,1,0.38605168968152526,243.34134066169585
missforest,Calcium,micro,rf,2,0.4524840445196485,238.77473784519552
missforest,Calcium,micro,rf,3,0.28189631090502987,243.52647004268783
missforest,Calcium,micro,rf,4,0.32061583475599315,253.27760871279557
missforest,Calcium,micro,ridge,0,0.41932823379919243,254.64885614146618
missforest,Calcium,micro,ridge,1,0.048274908491259795,315.0511980638497
missforest,Calcium,micro,ridge,2,-0.24485522032988233,320.2555921957888
missforest,Calcium,micro,ridge,3,-0.46128686690566056,343.29515852858856
missforest,Calcium,micro,ridge,4,-0.24807324290241245,318.5619352736177
missforest,Calcium,micro,knr,0,0.4489017456846529,246.13175836001852
missforest,Calcium,micro,knr,1,0.39398495294363833,241.24623295701812
missforest,Calcium,micro,knr,2,0.43335030061670193,240.44320199914472
missforest,Calcium,micro,knr,3,0.4511252476826444,227.79407907761006
missforest,Calcium,micro,knr,4,0.38671630696956144,242.7979822208077
missforest,Iron,micro,rf,0,0.053772984532261134,5.246704959821737
missforest,Iron,micro,rf,1,0.1608456833896425,4.949654417347193
missforest,Iron,micro,rf,2,0.09647974701385165,5.223531452878206
missforest,Iron,micro,rf,3,0.07477106539626088,5.14281001488308
missforest,Iron,micro,rf,4,0.18662939852715868,4.9924097612662255
missforest,Iron,micro,ridge,0,0.08349068825066575,5.26038438815038
missforest,Iron,micro,ridge,1,0.009991207295036686,5.453165557000378
missforest,Iron,micro,ridge,2,-0.13646245564155662,5.801746220878414
missforest,Iron,micro,ridge,3,-0.11366399030017679,5.658354182515557
missforest,Iron,micro,ridge,4,-0.03744460304349264,5.602769811839473
missforest,Iron,micro,knr,0,-0.01438196045476774,5.452715100746759
missforest,Iron,micro,knr,1,0.09129774389940808,5.165397828466612
missforest,Iron,micro,knr,2,0.025827023510234227,5.441872668277423
missforest,Iron,micro,knr,3,0.013873103366831807,5.44647613623083
missforest,Iron,micro,knr,4,0.04301605725850224,5.396827134649224
missforest,Vitamin_C,micro,rf,0,0.22116066841504578,22.53907494778561
missforest,Vitamin_C,micro,rf,1,0.19689194345712635,23.135994910478914
missforest,Vitamin_C,micro,rf,2,0.18480088586937682,23.036875827398966
missforest,Vitamin_C,micro,rf,3,0.16363279851579443,23.156347791903748
missforest,Vitamin_C,micro,rf,4,0.22201034176270157,22.685606873683827
missforest,Vitamin_C,micro,ridge,0,0.133844176335649,23.89475631362995
missforest,Vitamin_C,micro,ridge,1,0.05458532930669104,24.97488001927377
missforest,Vitamin_C,micro,ridge,2,-0.11749425592391209,25.720676131378504
missforest,Vitamin_C,micro,ridge,3,0.07983140712517074,24.43742044708418
missforest,Vitamin_C,micro,ridge,4,0.10715997072504072,24.206651368835804
missforest,Vitamin_C,micro,knr,0,0.1598385126535829,23.383620302370158
missforest,Vitamin_C,micro,knr,1,0.10550722345534067,24.268465281057168
missforest,Vitamin_C,micro,knr,2,0.10959857864220039,24.050266197111256
missforest,Vitamin_C,micro,knr,3,0.09962534359578548,24.38405309083124
missforest,Vitamin_C,micro,knr,4,0.12441019074612163,23.997071960390706
pica,Protein,macro,rf,0,0.7372559254773746,5.866727039869692
pica,Protein,macro,rf,1,0.722671004196658,6.014153813176034
pica,Protein,macro,rf,2,0.7212180906401982,6.007240501649926
pica,Protein,macro,rf,3,0.7292228491094706,5.904385068457836
pica,Protein,macro,rf,4,0.7276063191507502,5.95669852011231
pica,Protein,macro,ridge,0,0.7783690236991709,5.229648688450153
pica,Protein,macro,ridge,1,0.7992866718318818,5.049416284297783
pica,Protein,macro,ridge,2,0.8232732099220834,4.806299043318004
pica,Protein,macro,ridge,3,0.8030095566066248,4.839127481565095
pica,Protein,macro,ridge,4,0.7947089265516045,5.068336501188776
pica,Protein,macro,knr,0,0.6668397245192171,6.620892514481012
pica,Protein,macro,knr,1,0.6497825019217663,6.73556399558789
pica,Protein,macro,knr,2,0.6799325426477327,6.468229773131904
pica,Protein,macro,knr,3,0.6339462567893551,6.85275228675724
pica,Protein,macro,knr,4,0.6540249406653931,6.689443393515347
pica,Fat,macro,rf,0,0.9444199475830095,2.9662828471832543
pica,Fat,macro,rf,1,0.95202927196468,2.9836300483388234
pica,Fat,macro,rf,2,0.9539980681226883,2.878159878650052
pica,Fat,macro,rf,3,0.9514831498767824,2.994415294525601
pica,Fat,macro,rf,4,0.9469813444154571,3.094391432552829
pica,Fat,macro,ridge,0,0.8970179835157523,2.9164705841962166
pica,Fat,macro,ridge,1,0.9416520620376524,3.0149536911886443
pica,Fat,macro,ridge,2,0.9663854365180757,2.4096088039264165
pica,Fat,macro,ridge,3,0.9684481682413942,2.406638965437845
pica,Fat,macro,ridge,4,0.9672253448164405,2.366052287322028
pica,Fat,macro,knr,0,0.6912254895083605,6.916819425853016
pica,Fat,macro,knr,1,0.7573317984640892,6.706741223304945
pica,Fat,macro,knr,2,0.73168887102713,6.846258019003718
pica,Fat,macro,knr,3,0.7487328820438195,6.715724124792407
pica,Fat,macro,knr,4,0.7337870250013252,6.85617674242976
pica,Carbohydrate,macro,rf,0,0.9179093340473227,7.080169331349687
pica,Carbohydrate,macro,rf,1,0.9186116836518943,6.977693361352337
pica,Carbohydrate,macro,rf,2,0.9198371289321802,6.942047225487525
pica,Carbohydrate,macro,rf,3,0.912135057361928,7.311649711883082
pica,Carbohydrate,macro,rf,4,0.920837192076809,6.9814733633432215
pica,Carbohydrate,macro,ridge,0,0.9503033672375608,5.487435832841726
pica,Carbohydrate,macro,ridge,1,0.9405505716282802,5.810179210792284
pica,Carbohydrate,macro,ridge,2,0.9456010164909234,5.631918539528537
pica,Carbohydrate,macro,ridge,3,0.9504466551676967,5.479735255067313
pica,Carbohydrate,macro,ridge,4,0.9521592407473498,5.402150955817982
pica,Carbohydrate,macro,knr,0,0.8207724889234337,10.526179103994057
pica,Carbohydrate,macro,knr,1,0.8104642335166542,10.709694559325136
pica,Carbohydrate,macro,knr,2,0.810861245085508,10.75973615380143
pica,Carbohydrate,macro,knr,3,0.8111413161317713,10.76695566471503
pica,Carbohydrate,macro,knr,4,0.8195498466043112,10.590516516205343
pica,Calcium,micro,rf,0,0.4963537924764239,235.183686160756
pica,Calcium,micro,rf,1,0.3941971596423327,240.79336973552054
pica,Calcium,micro,rf,2,0.4725213517737538,235.50977041106952
pica,Calcium,micro,rf,3,0.31990498589387506,235.61714472166287
pica,Calcium,micro,rf,4,0.3476002356023451,249.87964412933607
pica,Calcium,micro,ridge,0,0.41424332405830305,255.82742634161232
pica,Calcium,micro,ridge,1,0.1158144343873134,305.5602040555742
pica,Calcium,micro,ridge,2,-0.15169988899757478,323.96812682713886
pica,Calcium,micro,ridge,3,-0.6067583914037205,338.07243152214784
pica,Calcium,micro,ridge,4,0.14674104836813245,288.1799002501281
pica,Calcium,micro,knr,0,0.4485303663036138,244.7667123350554
pica,Calcium,micro,knr,1,0.3859747242223053,243.69120677512848
pica,Calcium,micro,knr,2,0.46931911525784625,235.35310443327597
pica,Calcium,micro,knr,3,0.4157320942913668,234.64389201145838
pica,Calcium,micro,knr,4,0.44728626323828635,235.2149432738941
pica,Iron,micro,rf,0,0.0822979453844784,5.153296550738387
pica,Iron,micro,rf,1,0.15881168125727343,4.972684808210085
pica,Iron,micro,rf,2,0.06893404757742956,5.308441122310541
pica,Iron,micro,rf,3,0.08983959993604992,5.157946590253566
pica,Iron,micro,rf,4,0.1869083827539926,5.018428173465511
pica,Iron,micro,ridge,0,-0.5451222652430863,6.01499906351955
pica,Iron,micro,ridge,1,-0.5180513509629532,5.975628977021782
pica,Iron,micro,ridge,2,-0.06547766702758413,5.598190527366239
